Timestamp_Index,Original_CSV_Index,Predicted_Type,Confidence,Actual_Type
4711,19822,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4712,19823,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4713,19824,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4714,19825,Sustained Data Manipulation (Offset),0.5934574529617975,Sustained Data Manipulation (Offset) 
4715,19826,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4716,19827,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4717,19828,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4718,19829,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4719,19830,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4720,19831,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4721,19832,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4722,19833,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4723,19834,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4724,19835,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4725,19836,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4726,19837,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4727,19838,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4728,19839,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4729,19840,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4730,19841,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4731,19842,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4732,19843,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4733,19844,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4734,19845,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4735,19846,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4736,19847,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4737,19848,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4738,19849,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4739,19850,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4740,19851,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4741,19852,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4742,19853,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4743,19854,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4744,19855,Sustained Data Manipulation (Offset),0.9914285714285714,Sustained Data Manipulation (Offset) 
4745,19856,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4746,19857,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4747,19858,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4748,19859,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4749,19860,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4750,19861,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4751,19862,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4752,19863,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4753,19864,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4754,19865,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4755,19866,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4756,19867,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4757,19868,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4758,19869,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4759,19870,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4760,19871,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4761,19872,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4762,19873,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4763,19874,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4764,19875,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4765,19876,Sustained Data Manipulation (Offset),0.9714285714285714,Sustained Data Manipulation (Offset) 
4766,19877,Sustained Data Manipulation (Offset),0.98,Sustained Data Manipulation (Offset) 
4767,19878,Sustained Data Manipulation (Offset),0.98,Sustained Data Manipulation (Offset) 
4768,19879,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4769,19880,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4770,19881,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4771,19882,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4772,19883,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4773,19884,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4774,19885,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4775,19886,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4776,19887,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4777,19888,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4778,19889,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4779,19890,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4780,19891,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4781,19892,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4782,19893,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4783,19894,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4784,19895,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4785,19896,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4786,19897,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4787,19898,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4788,19899,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4789,19900,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4790,19901,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4791,19902,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4792,19903,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4793,19904,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4794,19905,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4795,19906,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4796,19907,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4797,19908,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4798,19909,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4799,19910,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4800,19911,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4801,19912,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4802,19913,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4803,19914,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4804,19915,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4805,19916,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4806,19917,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4807,19918,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4808,19919,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4809,19920,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4810,19921,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4811,19922,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4812,19923,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4813,19924,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4814,19925,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4815,19926,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4816,19927,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4817,19928,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4818,19929,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4819,19930,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4820,19931,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4821,19932,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4822,19933,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4823,19934,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4824,19935,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4825,19936,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4826,19937,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4827,19938,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4828,19939,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4829,19940,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4830,19941,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4831,19942,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4832,19943,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4833,19944,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4834,19945,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4835,19946,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4836,19947,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4837,19948,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4838,19949,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4839,19950,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
